,invoice_id,quantity,total_price,profit,category,rating,payment_method,DateTime
313,314,9,139.95000000000002,67.18,Health and beauty,5.0,Cash,2019-03-07 13:12:00
314,315,10,781.3,257.83,Electronic accessories,4.4,Cash,2019-02-10 20:51:00
315,316,2,198.74,95.4,Food and beverages,5.2,Cash,2019-02-14 17:29:00
316,317,3,63.239999999999995,30.36,Food and beverages,7.3,Cash,2019-02-09 10:25:00
317,318,5,373.95000000000005,123.4,Electronic accessories,4.9,Cash,2019-01-10 11:34:00
318,319,7,207.69,99.69,Health and beauty,8.1,Credit card,2019-03-11 18:58:00
319,320,4,176.28,58.17,Health and beauty,8.4,Ewallet,2019-02-18 16:28:00
320,321,9,206.37,68.1,Food and beverages,5.5,Cash,2019-02-26 20:26:00
321,322,1,39.42,18.92,Health and beauty,8.4,Cash,2019-01-18 15:08:00
322,323,6,91.56,43.95,Health and beauty,9.8,Ewallet,2019-02-15 18:03:00
323,324,5,308.85,148.25,Fashion accessories,6.7,Cash,2019-03-08 13:21:00
324,325,6,129.12,42.61,Home and lifestyle,9.4,Credit card,2019-01-17 12:48:00
325,326,4,390.96,129.02,Sports and travel,6.4,Ewallet,2019-03-12 19:53:00
326,327,5,498.9,164.64,Food and beverages,5.4,Cash,2019-03-09 19:09:00
327,328,4,377.04,124.42,Food and beverages,8.6,Cash,2019-03-12 16:30:00
328,329,4,204.52,116.58,Health and beauty,4.0,Credit card,2019-01-25 10:11:00
329,330,4,145.44,48.0,Electronic accessories,7.6,Cash,2019-03-25 13:07:00
330,331,9,198.18,65.4,Home and lifestyle,6.8,Cash,2019-02-07 18:48:00
331,332,3,98.69999999999999,32.57,Food and beverages,9.1,Credit card,2019-02-17 17:27:00
332,333,5,385.09999999999997,127.08,Fashion accessories,5.5,Cash,2019-02-03 15:59:00
333,334,2,46.96,22.54,Food and beverages,7.9,Credit card,2019-03-14 11:21:00
334,335,5,73.5,24.26,Sports and travel,8.5,Ewallet,2019-03-24 13:48:00
335,336,5,142.25,68.28,Electronic accessories,9.1,Credit card,2019-03-21 10:17:00
336,337,9,687.6,330.05,Fashion accessories,7.5,Ewallet,2019-03-19 15:49:00
337,338,6,347.70000000000005,62.59,Sports and travel,5.2,Cash,2019-02-24 13:02:00
338,339,3,142.95,68.62,Electronic accessories,9.5,Credit card,2019-03-28 12:58:00
339,340,9,385.38,184.98,Food and beverages,8.9,Credit card,2019-02-05 15:26:00
340,341,3,144.27,69.25,Electronic accessories,7.8,Credit card,2019-02-10 18:23:00
341,342,7,391.78999999999996,188.06,Health and beauty,8.9,Ewallet,2019-03-05 19:06:00
342,343,7,538.3000000000001,258.38,Health and beauty,7.7,Cash,2019-02-15 20:21:00
343,344,5,485.15,232.87,Food and beverages,9.3,Credit card,2019-01-30 16:24:00
344,345,3,133.95,64.3,Sports and travel,6.2,Cash,2019-02-14 15:04:00
345,346,9,701.3700000000001,231.45,Fashion accessories,7.6,Ewallet,2019-02-27 16:10:00
346,347,1,71.95,12.95,Electronic accessories,7.3,Cash,2019-02-04 12:14:00
347,348,8,714.0,235.62,Home and lifestyle,4.7,Cash,2019-01-20 10:13:00
348,349,7,182.14,60.11,Electronic accessories,5.1,Cash,2019-03-28 17:38:00
349,350,10,135.0,44.55,Health and beauty,4.8,Credit card,2019-02-27 11:06:00
350,351,10,993.0,476.64,Fashion accessories,6.6,Credit card,2019-02-15 14:53:00
351,352,7,361.83,173.68,Electronic accessories,5.5,Cash,2019-01-26 18:22:00
352,353,7,383.10999999999996,68.96,Fashion accessories,8.5,Credit card,2019-03-14 19:02:00
353,354,9,243.0,116.64,Home and lifestyle,4.8,Cash,2019-03-02 14:16:00
354,355,1,30.24,9.98,Electronic accessories,8.4,Cash,2019-03-04 15:44:00
355,356,4,356.56,117.66,Food and beverages,7.8,Credit card,2019-01-07 12:20:00
356,357,10,375.5,180.24,Fashion accessories,9.3,Credit card,2019-03-08 20:01:00
357,358,10,954.4,458.11,Sports and travel,5.2,Cash,2019-01-09 13:45:00
358,359,3,82.5,27.22,Electronic accessories,6.5,Ewallet,2019-03-01 15:40:00
359,360,1,74.97,24.74,Sports and travel,5.6,Cash,2019-03-16 16:58:00
360,361,8,647.68,310.89,Food and beverages,7.4,Credit card,2019-02-17 11:12:00
361,362,8,755.76,249.4,Food and beverages,9.1,Cash,2019-02-27 15:12:00
362,363,2,199.58,71.85,Food and beverages,8.0,Ewallet,2019-03-07 20:37:00
363,364,6,439.32,144.98,Home and lifestyle,7.2,Cash,2019-01-21 17:44:00
364,365,4,164.96,79.18,Food and beverages,7.1,Cash,2019-02-19 16:23:00
365,366,4,326.72,107.82,Fashion accessories,9.1,Cash,2019-01-06 12:12:00
366,367,9,461.88,152.42,Electronic accessories,5.6,Cash,2019-03-14 19:33:00
367,368,4,263.76,126.6,Home and lifestyle,6.0,Cash,2019-03-24 10:29:00
368,369,10,143.6,68.93,Sports and travel,5.4,Cash,2019-01-27 14:28:00
369,370,9,193.5,92.88,Electronic accessories,7.8,Credit card,2019-03-06 12:46:00
370,371,7,183.82000000000002,88.23,Electronic accessories,9.9,Cash,2019-02-02 19:40:00
371,372,2,121.92,40.23,Fashion accessories,4.9,Credit card,2019-01-25 19:39:00
372,373,6,420.65999999999997,138.82,Home and lifestyle,5.2,Ewallet,2019-03-14 17:54:00
373,374,6,252.48,121.19,Fashion accessories,8.9,Cash,2019-01-29 12:25:00
374,375,5,335.45000000000005,161.02,Home and lifestyle,9.1,Credit card,2019-01-03 16:47:00
375,376,5,483.5,232.08,Fashion accessories,7.0,Ewallet,2019-01-14 12:52:00
376,377,9,318.42,105.08,Home and lifestyle,9.6,Credit card,2019-01-05 19:50:00
377,378,7,668.43,320.85,Sports and travel,8.7,Ewallet,2019-02-22 18:17:00
378,379,4,387.92,186.2,Fashion accessories,9.4,Ewallet,2019-02-06 17:20:00
379,380,4,94.6,45.41,Electronic accessories,4.0,Credit card,2019-01-30 13:32:00
380,381,4,329.32,158.07,Sports and travel,7.5,Credit card,2019-01-11 10:37:00
381,382,2,53.22,25.55,Electronic accessories,4.2,Cash,2019-03-19 14:35:00
382,383,5,498.45,164.49,Food and beverages,9.9,Cash,2019-01-14 12:09:00
383,384,4,299.56,98.85,Food and beverages,4.2,Ewallet,2019-03-01 15:32:00
384,385,5,204.7,98.26,Food and beverages,9.9,Ewallet,2019-01-06 13:58:00
385,386,1,75.82,25.02,Sports and travel,5.8,Cash,2019-01-31 13:19:00
386,387,6,280.62,134.7,Food and beverages,6.0,Cash,2019-03-11 13:37:00
387,388,10,323.2,155.14,Health and beauty,10.0,Credit card,2019-02-20 16:49:00
388,389,9,486.63,160.59,Fashion accessories,9.5,Cash,2019-01-27 14:55:00
389,390,7,127.53999999999999,42.09,Food and beverages,6.6,Credit card,2019-03-10 14:04:00
390,391,3,241.44,115.89,Fashion accessories,8.1,Cash,2019-02-15 12:31:00
391,392,10,379.5,136.62,Fashion accessories,9.7,Cash,2019-01-26 14:51:00
392,393,1,76.82,36.87,Electronic accessories,7.2,Ewallet,2019-02-13 18:27:00
393,394,10,522.6,94.07,Sports and travel,6.2,Credit card,2019-03-09 12:45:00
394,395,1,79.74,38.28,Health and beauty,7.3,Credit card,2019-03-06 10:36:00
395,396,5,387.5,127.88,Health and beauty,4.3,Ewallet,2019-01-24 20:36:00
396,397,5,271.35,89.55,Food and beverages,4.6,Ewallet,2019-03-13 14:16:00
397,398,9,122.31,40.36,Home and lifestyle,5.8,Cash,2019-03-15 10:26:00
398,399,6,246.36,118.25,Health and beauty,8.3,Credit card,2019-03-05 13:30:00
399,400,9,173.16,83.12,Electronic accessories,8.0,Cash,2019-03-04 16:28:00
400,401,6,236.57999999999998,78.07,Food and beverages,9.4,Credit card,2019-03-25 20:18:00
401,402,4,184.88,61.01,Home and lifestyle,6.2,Credit card,2019-03-12 20:04:00
402,403,1,13.98,6.71,Home and lifestyle,9.8,Ewallet,2019-02-04 13:38:00
403,404,5,198.75,95.4,Fashion accessories,9.6,Ewallet,2019-02-22 10:43:00
404,405,7,684.5300000000001,328.57,Fashion accessories,4.9,Ewallet,2019-02-16 17:30:00
405,406,4,269.04,88.78,Sports and travel,8.0,Credit card,2019-01-19 15:28:00
406,407,5,68.94999999999999,33.1,Food and beverages,7.8,Credit card,2019-01-11 19:07:00
407,408,4,274.84,131.92,Fashion accessories,4.1,Cash,2019-01-04 19:01:00
408,409,4,226.12,108.54,Home and lifestyle,5.5,Ewallet,2019-03-04 19:48:00
409,410,5,119.1,57.17,Fashion accessories,5.4,Ewallet,2019-01-28 19:24:00
410,411,10,342.1,164.21,Health and beauty,5.1,Cash,2019-01-02 13:00:00
411,412,2,43.74,14.43,Sports and travel,6.9,Ewallet,2019-01-25 14:29:00
412,413,5,104.85,50.33,Health and beauty,7.8,Cash,2019-01-04 13:21:00
413,414,3,77.52,25.58,Sports and travel,6.6,Ewallet,2019-03-10 18:55:00
414,415,8,407.44,134.46,Home and lifestyle,9.2,Cash,2019-03-22 19:36:00
415,416,1,96.11,46.13,Health and beauty,7.8,Ewallet,2019-01-25 16:28:00
416,417,4,181.52,87.13,Home and lifestyle,8.7,Credit card,2019-01-08 13:48:00
417,418,1,81.51,46.46,Health and beauty,9.2,Ewallet,2019-01-22 10:57:00
418,419,2,114.44,37.77,Health and beauty,8.3,Ewallet,2019-01-12 17:13:00
419,420,7,176.54,31.78,Electronic accessories,8.2,Cash,2019-02-04 10:23:00
420,421,3,115.80000000000001,38.21,Food and beverages,7.5,Ewallet,2019-03-28 13:57:00
421,422,3,252.14999999999998,121.03,Electronic accessories,9.8,Cash,2019-01-23 13:29:00
422,423,10,972.0999999999999,466.61,Fashion accessories,8.7,Credit card,2019-02-08 13:00:00
423,424,8,203.36,97.61,Fashion accessories,6.7,Credit card,2019-03-19 19:42:00
424,425,1,16.28,7.81,Fashion accessories,5.0,Cash,2019-03-09 15:36:00
425,426,9,365.49,175.44,Fashion accessories,7.0,Cash,2019-01-02 13:40:00
426,427,7,372.19,66.99,Health and beauty,8.9,Cash,2019-01-21 18:01:00
427,428,3,62.61,30.05,Food and beverages,8.0,Credit card,2019-03-20 13:53:00
428,429,5,336.34999999999997,111.0,Sports and travel,6.9,Cash,2019-02-27 17:27:00
429,430,10,906.5,326.34,Home and lifestyle,7.3,Ewallet,2019-03-08 10:53:00
430,431,2,138.16,45.59,Fashion accessories,6.9,Credit card,2019-01-31 19:48:00
431,432,2,86.54,41.54,Food and beverages,5.7,Ewallet,2019-03-08 16:53:00
432,433,6,140.76,46.45,Electronic accessories,6.4,Ewallet,2019-01-13 19:14:00
433,434,7,668.7800000000001,321.01,Fashion accessories,9.6,Credit card,2019-03-09 14:36:00
434,435,1,47.44,15.66,Fashion accessories,6.8,Credit card,2019-02-22 18:19:00
435,436,9,893.16,428.72,Sports and travel,9.0,Ewallet,2019-03-19 19:09:00
436,437,4,331.72,159.23,Sports and travel,9.6,Ewallet,2019-01-20 16:51:00
437,438,6,203.94,67.3,Home and lifestyle,7.7,Credit card,2019-03-08 15:37:00
438,439,4,68.16,22.49,Food and beverages,7.0,Ewallet,2019-03-08 20:15:00
439,440,8,326.88,156.9,Electronic accessories,6.5,Credit card,2019-02-07 14:38:00
440,441,5,87.2,15.7,Food and beverages,8.1,Cash,2019-01-15 19:25:00
441,442,8,707.44,254.68,Sports and travel,4.3,Credit card,2019-03-22 19:35:00
442,443,9,802.89,385.39,Home and lifestyle,6.5,Credit card,2019-01-15 15:42:00
443,444,1,12.78,6.13,Fashion accessories,9.5,Ewallet,2019-01-08 14:11:00
444,445,7,133.70000000000002,44.12,Sports and travel,9.7,Cash,2019-01-15 10:43:00
445,446,1,19.15,9.19,Health and beauty,9.5,Credit card,2019-01-28 17:58:00
446,447,10,276.6,132.77,Food and beverages,8.9,Credit card,2019-02-14 11:26:00
447,448,3,137.22,65.87,Fashion accessories,6.5,Credit card,2019-03-10 17:38:00
448,449,1,27.07,8.93,Health and beauty,5.3,Credit card,2019-01-12 20:07:00
449,450,1,39.12,12.91,Sports and travel,9.6,Credit card,2019-03-26 11:02:00
450,451,6,448.26,80.69,Electronic accessories,6.7,Cash,2019-01-01 19:07:00
451,452,6,132.06,43.58,Electronic accessories,7.6,Cash,2019-01-02 18:50:00
452,453,5,318.05,104.96,Food and beverages,4.8,Ewallet,2019-03-16 12:43:00
453,454,1,25.0,8.25,Health and beauty,5.5,Ewallet,2019-03-03 15:09:00
454,455,4,83.08,39.88,Electronic accessories,4.7,Cash,2019-01-31 13:47:00
455,456,5,147.79999999999998,70.94,Fashion accessories,6.9,Cash,2019-02-13 16:59:00
456,457,9,696.6,229.88,Food and beverages,4.5,Credit card,2019-02-15 14:15:00
457,458,10,793.9,381.07,Electronic accessories,6.2,Cash,2019-02-07 20:24:00
458,459,10,465.7,153.68,Electronic accessories,7.6,Cash,2019-01-27 13:58:00
459,460,1,35.89,11.84,Food and beverages,7.9,Cash,2019-02-23 16:52:00
460,461,5,202.60000000000002,66.86,Food and beverages,4.5,Cash,2019-02-03 15:19:00
461,462,10,730.5,241.06,Food and beverages,8.7,Credit card,2019-03-03 12:25:00
462,463,4,295.8,141.98,Sports and travel,6.1,Cash,2019-02-03 10:02:00
463,464,1,22.62,7.46,Food and beverages,6.4,Cash,2019-03-17 18:58:00
464,465,5,256.70000000000005,123.22,Food and beverages,9.1,Credit card,2019-03-28 15:31:00
465,466,10,545.5,180.02,Sports and travel,7.1,Credit card,2019-03-02 11:22:00
466,467,7,260.05,85.82,Health and beauty,7.7,Credit card,2019-02-08 13:12:00
467,468,6,222.12,106.62,Sports and travel,4.5,Cash,2019-03-22 18:33:00
468,469,1,21.58,7.12,Food and beverages,7.2,Ewallet,2019-02-09 10:02:00
469,470,1,98.84,32.62,Electronic accessories,8.4,Cash,2019-02-15 11:21:00
470,471,6,502.62,241.26,Home and lifestyle,5.4,Ewallet,2019-01-23 12:10:00
471,472,4,160.2,52.87,Sports and travel,9.7,Cash,2019-01-25 11:40:00
472,473,10,431.3,142.33,Fashion accessories,5.5,Credit card,2019-02-02 18:31:00
473,474,8,580.56,191.58,Health and beauty,4.6,Cash,2019-03-30 17:58:00
474,475,5,322.2,154.66,Electronic accessories,6.6,Cash,2019-03-30 17:04:00
475,476,3,195.54000000000002,93.86,Health and beauty,6.3,Credit card,2019-02-25 20:35:00
476,477,5,166.29999999999998,54.88,Sports and travel,4.2,Credit card,2019-03-18 16:10:00
477,478,4,336.28,161.41,Electronic accessories,4.4,Ewallet,2019-03-07 16:54:00
478,479,10,343.7,113.42,Sports and travel,6.7,Ewallet,2019-03-16 10:11:00
479,480,1,38.6,12.74,Electronic accessories,6.7,Ewallet,2019-01-29 11:26:00
480,481,8,527.76,174.16,Food and beverages,8.4,Cash,2019-02-02 20:29:00
481,482,10,328.0,108.24,Electronic accessories,6.2,Cash,2019-02-15 12:12:00
482,483,5,185.7,61.28,Sports and travel,5.0,Ewallet,2019-01-08 13:05:00
483,484,10,603.8000000000001,199.25,Home and lifestyle,6.0,Cash,2019-02-12 16:19:00
484,485,10,369.79999999999995,133.13,Sports and travel,7.0,Credit card,2019-01-01 19:48:00
485,486,4,197.96,65.33,Sports and travel,6.6,Ewallet,2019-03-21 15:25:00
486,487,10,410.90000000000003,197.23,Fashion accessories,7.3,Cash,2019-02-28 14:42:00
487,488,4,148.6,49.04,Fashion accessories,8.3,Ewallet,2019-03-23 18:59:00
488,489,1,22.96,11.02,Home and lifestyle,4.3,Ewallet,2019-01-30 20:47:00
489,490,9,699.1200000000001,230.71,Home and lifestyle,9.8,Ewallet,2019-02-04 13:21:00
490,491,2,69.4,33.31,Fashion accessories,8.2,Ewallet,2019-03-13 19:48:00
491,492,10,196.6,94.37,Fashion accessories,7.2,Credit card,2019-03-15 18:20:00
492,493,8,202.56,66.84,Health and beauty,8.7,Ewallet,2019-03-05 20:24:00
493,494,10,121.19999999999999,58.18,Home and lifestyle,8.4,Credit card,2019-03-05 13:44:00
494,495,2,199.78,65.93,Fashion accessories,7.1,Ewallet,2019-02-26 11:48:00
495,496,8,607.36,291.53,Sports and travel,5.5,Cash,2019-03-20 14:14:00
496,497,2,126.44,26.55,Electronic accessories,8.5,Cash,2019-01-01 15:51:00
497,498,6,541.4399999999999,97.46,Food and beverages,6.2,Cash,2019-01-27 11:17:00
498,499,1,98.13,32.38,Sports and travel,8.9,Cash,2019-01-21 17:36:00
499,500,8,412.16,136.01,Sports and travel,9.6,Cash,2019-02-02 15:47:00
500,501,1,73.97,24.41,Sports and travel,5.4,Credit card,2019-02-03 15:53:00
501,502,1,31.9,15.31,Fashion accessories,9.1,Ewallet,2019-01-05 12:40:00
502,503,2,138.8,49.97,Home and lifestyle,9.0,Ewallet,2019-01-27 19:48:00
503,504,2,186.62,61.58,Sports and travel,6.3,Cash,2019-03-25 17:53:00
504,505,1,88.45,42.46,Sports and travel,9.5,Credit card,2019-02-25 16:36:00
505,506,8,193.44,92.85,Electronic accessories,9.8,Ewallet,2019-01-28 20:54:00
506,507,3,145.5,69.84,Sports and travel,6.7,Cash,2019-01-08 12:50:00
507,508,6,504.29999999999995,166.42,Food and beverages,7.7,Credit card,2019-01-29 10:48:00
508,509,5,306.45,101.13,Health and beauty,7.0,Cash,2019-03-29 14:28:00
509,510,6,95.69999999999999,31.58,Home and lifestyle,5.1,Credit card,2019-02-09 17:15:00
510,511,7,635.18,209.61,Sports and travel,6.2,Credit card,2019-01-16 18:03:00
511,512,5,214.54999999999998,102.98,Home and lifestyle,6.1,Ewallet,2019-01-05 17:29:00
512,513,7,379.96000000000004,125.39,Fashion accessories,9.3,Ewallet,2019-01-27 18:05:00
513,514,7,696.85,229.96,Electronic accessories,7.6,Cash,2019-03-14 12:07:00
514,515,7,408.73,196.19,Sports and travel,8.2,Credit card,2019-02-23 19:49:00
515,516,1,51.47,24.71,Fashion accessories,8.5,Ewallet,2019-03-18 15:52:00
516,517,5,274.3,90.52,Health and beauty,9.8,Ewallet,2019-03-29 16:48:00
517,518,5,196.95,64.99,Home and lifestyle,8.7,Credit card,2019-01-22 20:46:00
518,519,2,69.46,33.34,Home and lifestyle,9.7,Ewallet,2019-03-01 18:14:00
519,520,5,359.6,172.61,Sports and travel,4.3,Credit card,2019-01-17 15:05:00
520,521,3,137.13,45.25,Electronic accessories,7.7,Credit card,2019-03-26 10:34:00
521,522,6,499.02,89.82,Home and lifestyle,7.3,Cash,2019-03-20 11:23:00
522,523,6,224.64,107.83,Home and lifestyle,5.9,Credit card,2019-02-06 13:55:00
523,524,2,125.74,41.49,Health and beauty,5.0,Cash,2019-01-01 11:43:00
524,525,6,490.26,161.79,Food and beverages,8.0,Credit card,2019-01-27 14:36:00
525,526,5,457.04999999999995,150.83,Sports and travel,7.1,Cash,2019-02-25 16:03:00
526,527,4,156.84,51.76,Fashion accessories,9.0,Credit card,2019-01-16 20:03:00
527,528,2,119.72,57.47,Fashion accessories,6.7,Ewallet,2019-01-13 14:55:00
528,529,10,543.6,179.39,Food and beverages,6.1,Credit card,2019-02-07 11:28:00
529,530,9,882.8100000000001,423.75,Sports and travel,9.3,Cash,2019-02-17 19:41:00
530,531,6,152.57999999999998,50.35,Health and beauty,7.0,Ewallet,2019-02-12 19:01:00
531,532,8,693.44,228.84,Fashion accessories,7.2,Cash,2019-01-24 18:04:00
532,533,10,229.5,75.74,Electronic accessories,8.2,Ewallet,2019-02-06 19:20:00
533,534,9,146.79,48.44,Food and beverages,8.4,Ewallet,2019-03-26 10:31:00
534,535,5,141.6,67.97,Home and lifestyle,6.2,Ewallet,2019-03-11 13:28:00
535,536,7,116.69000000000001,38.51,Home and lifestyle,7.4,Cash,2019-02-07 11:36:00
536,537,1,73.96,24.41,Fashion accessories,5.0,Credit card,2019-01-05 11:32:00
537,538,1,97.94,47.01,Home and lifestyle,6.9,Ewallet,2019-03-07 11:44:00
538,539,4,292.2,52.6,Fashion accessories,4.9,Credit card,2019-02-25 17:16:00
539,540,6,524.88,173.21,Food and beverages,5.1,Ewallet,2019-02-01 18:43:00
540,541,3,92.03999999999999,44.18,Home and lifestyle,9.1,Ewallet,2019-01-22 11:00:00
541,542,1,75.88,36.42,Health and beauty,7.1,Credit card,2019-01-03 10:30:00
542,543,4,80.72,26.64,Sports and travel,5.0,Credit card,2019-02-13 12:14:00
543,544,6,112.62,37.16,Electronic accessories,5.5,Credit card,2019-01-28 16:43:00
544,545,1,71.2,12.82,Food and beverages,9.2,Credit card,2019-01-05 20:40:00
545,546,4,155.24,51.23,Home and lifestyle,4.9,Ewallet,2019-03-19 13:40:00
546,547,10,294.20000000000005,141.22,Fashion accessories,8.9,Ewallet,2019-01-12 16:23:00
547,548,9,548.5500000000001,181.02,Sports and travel,6.0,Credit card,2019-01-07 12:08:00
548,549,5,257.7,85.04,Sports and travel,4.2,Cash,2019-01-26 17:45:00
549,550,6,396.36,190.25,Electronic accessories,7.3,Cash,2019-01-23 10:28:00
550,551,3,171.81,56.7,Fashion accessories,6.5,Ewallet,2019-02-09 20:31:00
551,552,9,488.79,87.98,Fashion accessories,8.9,Cash,2019-02-22 10:49:00
552,553,9,524.16,251.6,Health and beauty,9.7,Cash,2019-02-05 12:34:00
553,554,6,133.26,43.98,Electronic accessories,8.6,Credit card,2019-03-07 10:23:00
554,555,7,135.24,44.63,Electronic accessories,6.9,Cash,2019-03-25 18:51:00
555,556,3,112.44,53.97,Home and lifestyle,7.7,Credit card,2019-01-20 13:45:00
556,557,2,144.08,69.16,Fashion accessories,9.5,Cash,2019-02-04 19:38:00
557,558,10,985.1999999999999,472.9,Food and beverages,4.5,Ewallet,2019-01-30 20:23:00
558,559,6,249.95999999999998,119.98,Food and beverages,5.6,Ewallet,2019-01-02 15:24:00
559,560,3,217.26,71.7,Home and lifestyle,8.2,Ewallet,2019-03-29 16:54:00
560,561,9,194.21999999999997,93.23,Electronic accessories,7.3,Ewallet,2019-03-14 12:32:00
561,562,10,892.0,294.36,Food and beverages,4.4,Credit card,2019-02-11 15:42:00
562,563,8,339.36,111.99,Electronic accessories,5.7,Ewallet,2019-01-30 13:58:00
563,564,6,447.06000000000006,147.53,Electronic accessories,5.0,Ewallet,2019-03-20 15:08:00
564,565,2,198.5,95.28,Fashion accessories,9.0,Cash,2019-03-20 13:02:00
565,566,10,812.0999999999999,389.81,Food and beverages,6.3,Credit card,2019-01-17 13:01:00
566,567,10,493.29999999999995,162.79,Sports and travel,9.4,Credit card,2019-02-03 16:40:00
567,568,9,591.66,195.25,Fashion accessories,7.7,Cash,2019-01-01 13:55:00
568,569,7,559.02,184.48,Fashion accessories,5.5,Cash,2019-01-10 10:33:00
569,570,7,517.86,170.89,Sports and travel,4.1,Cash,2019-03-02 16:42:00
570,571,5,410.20000000000005,196.9,Home and lifestyle,7.6,Credit card,2019-02-25 17:16:00
571,572,10,266.70000000000005,88.01,Sports and travel,8.6,Cash,2019-01-29 11:48:00
572,573,7,70.91000000000001,34.04,Food and beverages,8.3,Ewallet,2019-03-10 19:35:00
573,574,2,144.78,47.78,Food and beverages,8.1,Credit card,2019-01-13 19:55:00
574,575,5,429.54999999999995,206.18,Sports and travel,8.6,Credit card,2019-03-22 14:33:00
575,576,7,569.1700000000001,273.2,Fashion accessories,6.3,Ewallet,2019-03-01 19:49:00
576,577,4,241.2,137.48,Food and beverages,5.8,Cash,2019-02-20 18:43:00
577,578,4,127.08,61.0,Food and beverages,6.2,Ewallet,2019-01-14 14:43:00
578,579,4,257.08,84.84,Health and beauty,7.7,Cash,2019-03-26 13:54:00
